,fips,valid_start,valid_end,none,d0,d1,d2,d4,diff
32642,54107,2012-09-11,2012-11-05,779.67,20.329999999999995,0.0,0.0,0.0,55 days 00:00:00.000000000
32643,54107,2013-04-30,2013-07-15,305.01,792.61,2.38,0.0,0.0,76 days 00:00:00.000000000
32644,54107,2013-11-26,2013-12-02,70.39,29.61,0.0,0.0,0.0,6 days 00:00:00.000000000
32645,54107,2014-09-30,2014-10-13,1.3400000000000034,198.66,0.0,0.0,0.0,13 days 00:00:00.000000000
32646,54107,2015-09-22,2015-10-05,82.64,117.36,0.0,0.0,0.0,13 days 00:00:00.000000000
32647,54107,2016-08-30,2016-10-24,118.94,681.06,0.0,0.0,0.0,55 days 00:00:00.000000000
32648,54107,2017-06-13,2017-06-26,99.14,100.86,0.0,0.0,0.0,13 days 00:00:00.000000000
32649,54109,2010-07-27,2010-08-30,344.13,155.87,0.0,0.0,0.0,34 days 00:00:00.000000000
32650,54109,2010-09-28,2011-03-07,898.7199999999998,1401.2800000000002,0.0,0.0,0.0,160 days 00:00:00.000000000
32651,54109,2011-08-02,2011-09-05,365.62,121.63999999999999,12.74,0.0,0.0,34 days 00:00:00.000000000
32652,54109,2012-06-19,2012-08-06,197.87,502.13,0.0,0.0,0.0,48 days 00:00:00.000000000
32653,54109,2012-12-04,2013-01-14,542.5400000000001,57.46,0.0,0.0,0.0,41 days 00:00:00.000000000
32654,54109,2013-05-07,2013-05-13,94.53,5.47,0.0,0.0,0.0,6 days 00:00:00.000000000
32655,54109,2014-05-06,2014-06-16,0.0,600.0,0.0,0.0,0.0,41 days 00:00:00.000000000
32656,54109,2015-02-10,2015-02-23,137.04,62.96,0.0,0.0,0.0,13 days 00:00:00.000000000
32657,54109,2015-05-26,2015-07-06,125.83,463.83000000000004,10.34,0.0,0.0,41 days 00:00:00.000000000
32658,54109,2015-09-08,2015-10-12,409.94000000000005,90.06,0.0,0.0,0.0,34 days 00:00:00.000000000
32659,54109,2016-04-12,2016-05-16,0.0,300.0,200.0,0.0,0.0,34 days 00:00:00.000000000
32660,54109,2016-09-13,2016-10-24,27.39,572.61,0.0,0.0,0.0,41 days 00:00:00.000000000
32661,54109,2016-11-01,2017-01-02,264.92,634.03,1.0499999999999998,0.0,0.0,62 days 00:00:00.000000000
32662,54109,2017-09-26,2017-10-30,345.78,154.22,0.0,0.0,0.0,34 days 00:00:00.000000000
32663,55001,2011-08-23,2011-10-17,580.95,219.05,0.0,0.0,0.0,55 days 00:00:00.000000000
32664,55001,2012-06-26,2013-04-15,944.83,1606.1599999999999,348.27,1144.3500000000001,0.0,293 days 00:00:00.000000000
32665,55001,2013-08-20,2014-04-28,63.11,882.8200000000002,2452.9699999999993,201.1,0.0,251 days 00:00:00.000000000
32666,55001,2014-08-12,2014-09-01,289.39,10.61,0.0,0.0,0.0,20 days 00:00:00.000000000
32667,55001,2015-03-10,2015-06-01,536.0699999999999,663.9300000000001,0.0,0.0,0.0,83 days 00:00:00.000000000
32668,55001,2015-08-04,2015-09-21,617.7900000000001,82.21000000000001,0.0,0.0,0.0,48 days 00:00:00.000000000
32669,55001,2015-10-13,2015-11-02,146.10000000000002,153.89999999999998,0.0,0.0,0.0,20 days 00:00:00.000000000
32670,55001,2017-09-19,2017-10-16,174.65999999999997,225.34000000000003,0.0,0.0,0.0,27 days 00:00:00.000000000
32671,55003,2009-12-29,2010-11-01,1249.83,738.3300000000002,1032.05,1379.79,0.0,307 days 00:00:00.000000000
32672,55003,2011-08-02,2011-10-17,893.3,206.7,0.0,0.0,0.0,76 days 00:00:00.000000000
32673,55003,2011-12-13,2012-06-04,355.92999999999995,2143.2300000000005,0.8400000000000003,0.0,0.0,174 days 00:00:00.000000000
32674,55003,2012-09-04,2013-05-06,273.38,1329.310000000001,1897.3099999999997,0.0,0.0,244 days 00:00:00.000000000
32675,55003,2013-08-06,2013-09-02,339.36,60.64,0.0,0.0,0.0,27 days 00:00:00.000000000
32676,55003,2015-03-10,2015-07-06,577.82,323.53999999999996,798.6400000000001,0.0,0.0,118 days 00:00:00.000000000
32677,55003,2015-08-18,2015-09-07,212.6,87.4,0.0,0.0,0.0,20 days 00:00:00.000000000
32678,55003,2015-10-06,2015-12-07,500.6,399.3999999999999,0.0,0.0,0.0,62 days 00:00:00.000000000
32679,55005,2009-12-29,2010-08-02,186.46,347.53,2040.9500000000005,525.06,0.0,216 days 00:00:00.000000000
32680,55005,2011-10-11,2012-05-07,109.22999999999999,2890.77,0.0,0.0,0.0,209 days 00:00:00.000000000
32681,55005,2012-09-04,2013-05-20,15.38000000000001,372.22,823.0799999999999,2489.3199999999997,0.0,258 days 00:00:00.000000000
32682,55005,2013-08-06,2014-04-28,100.22999999999996,2753.8799999999983,945.8899999999999,0.0,0.0,265 days 00:00:00.000000000
32683,55005,2015-03-10,2015-06-08,98.95,318.45,882.5999999999999,0.0,0.0,90 days 00:00:00.000000000
32684,55005,2016-07-05,2016-07-11,99.98,0.02,0.0,0.0,0.0,6 days 00:00:00.000000000
32685,55007,2009-12-29,2010-08-02,0.11000000000001721,1157.6999999999998,1221.1100000000004,721.1200000000001,0.0,216 days 00:00:00.000000000
32686,55007,2011-09-13,2011-10-03,44.70000000000001,255.29999999999998,0.0,0.0,0.0,20 days 00:00:00.000000000
32687,55007,2011-12-13,2012-05-28,33.0,2367.0,0.0,0.0,0.0,167 days 00:00:00.000000000
32688,55007,2012-09-11,2013-04-22,0.0,1200.0,2000.0,0.0,0.0,223 days 00:00:00.000000000
32689,55007,2013-08-06,2013-09-02,251.92,148.08,0.0,0.0,0.0,27 days 00:00:00.000000000
32690,55007,2015-03-10,2015-07-06,98.47000000000001,652.87,948.6600000000001,0.0,0.0,118 days 00:00:00.000000000
32691,55007,2015-08-18,2015-09-07,174.24,125.76,0.0,0.0,0.0,20 days 00:00:00.000000000
32692,55007,2015-10-06,2015-11-02,302.70000000000005,97.29999999999998,0.0,0.0,0.0,27 days 00:00:00.000000000
32693,55009,2010-03-30,2010-04-12,174.76,25.24,0.0,0.0,0.0,13 days 00:00:00.000000000
32694,55009,2010-04-27,2010-05-31,498.0,2.0,0.0,0.0,0.0,34 days 00:00:00.000000000
32695,55009,2011-08-23,2011-10-03,534.12,65.88000000000001,0.0,0.0,0.0,41 days 00:00:00.000000000
32696,55009,2012-07-10,2012-08-20,274.55,274.91999999999996,50.53,0.0,0.0,41 days 00:00:00.000000000
32697,55009,2012-09-04,2012-10-29,82.35,636.79,80.86,0.0,0.0,55 days 00:00:00.000000000
32698,55009,2012-11-27,2013-04-15,1900.1499999999999,99.85,0.0,0.0,0.0,139 days 00:00:00.000000000
32699,55009,2014-03-18,2014-04-14,324.04,75.96,0.0,0.0,0.0,27 days 00:00:00.000000000
32700,55009,2014-08-05,2014-09-01,211.86,188.14,0.0,0.0,0.0,27 days 00:00:00.000000000
32701,55009,2015-03-10,2015-06-01,0.0,401.0,799.0,0.0,0.0,83 days 00:00:00.000000000
32702,55009,2015-07-28,2015-08-10,7.439999999999998,192.56,0.0,0.0,0.0,13 days 00:00:00.000000000
32703,55009,2016-05-31,2016-06-20,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
32704,55009,2017-10-03,2017-10-16,11.180000000000005,188.82,0.0,0.0,0.0,13 days 00:00:00.000000000
32705,55011,2010-04-27,2010-06-28,480.94,419.06,0.0,0.0,0.0,62 days 00:00:00.000000000
32706,55011,2011-10-04,2013-05-06,558.57,4149.170000000001,1007.7999999999998,2584.459999999999,0.0,580 days 00:00:00.000000000
32707,55011,2013-08-06,2014-05-12,236.68,566.4900000000001,1622.829999999999,1573.9999999999993,0.0,279 days 00:00:00.000000000
32708,55011,2015-01-27,2015-06-08,619.7600000000002,889.2499999999997,390.99000000000007,0.0,0.0,132 days 00:00:00.000000000
32709,55011,2015-10-20,2015-11-23,341.09,158.91000000000003,0.0,0.0,0.0,34 days 00:00:00.000000000
32710,55011,2016-05-31,2016-06-06,92.17,7.83,0.0,0.0,0.0,6 days 00:00:00.000000000
32711,55011,2017-09-12,2017-10-16,396.23,103.77,0.0,0.0,0.0,34 days 00:00:00.000000000
32712,55013,2009-12-29,2010-07-19,157.77,734.29,1905.4599999999994,102.47999999999999,0.0,202 days 00:00:00.000000000
32713,55013,2011-10-11,2012-05-21,366.71,2459.1899999999996,374.1,0.0,0.0,223 days 00:00:00.000000000
32714,55013,2012-09-11,2013-05-27,158.07,462.43999999999994,729.0899999999998,2350.3999999999996,0.0,258 days 00:00:00.000000000
32715,55013,2013-08-06,2014-04-28,212.49000000000004,1794.2600000000002,1793.2499999999998,0.0,0.0,265 days 00:00:00.000000000
32716,55013,2015-01-27,2015-07-06,346.12,962.06,991.8199999999999,0.0,0.0,160 days 00:00:00.000000000
32717,55013,2016-07-05,2016-07-11,63.06,36.94,0.0,0.0,0.0,6 days 00:00:00.000000000
32718,55015,2012-07-03,2012-10-29,238.34,532.95,835.52,93.19,0.0,118 days 00:00:00.000000000
32719,55015,2014-03-18,2014-04-14,215.2,184.8,0.0,0.0,0.0,27 days 00:00:00.000000000
32720,55015,2015-03-10,2015-06-01,0.0,400.0,800.0,0.0,0.0,83 days 00:00:00.000000000
32721,55015,2015-08-04,2015-08-10,0.0,100.0,0.0,0.0,0.0,6 days 00:00:00.000000000
32722,55015,2016-05-31,2016-06-20,246.95999999999998,53.04,0.0,0.0,0.0,20 days 00:00:00.000000000
32723,55015,2017-10-03,2017-10-16,199.84,0.16,0.0,0.0,0.0,13 days 00:00:00.000000000
32724,55017,2009-12-29,2010-08-02,584.49,1629.5300000000007,636.1399999999998,249.84,0.0,216 days 00:00:00.000000000
32725,55017,2011-10-04,2012-05-07,355.84000000000003,2744.16,0.0,0.0,0.0,216 days 00:00:00.000000000
32726,55017,2012-07-24,2013-05-20,484.09,480.03999999999996,751.2299999999994,2584.64,0.0,300 days 00:00:00.000000000
32727,55017,2013-08-06,2014-04-28,98.66000000000007,2423.570000000001,1186.01,91.76,0.0,265 days 00:00:00.000000000
32728,55017,2015-03-10,2015-06-01,1.3299999999999983,548.65,650.02,0.0,0.0,83 days 00:00:00.000000000
32729,55017,2017-10-03,2017-10-16,199.74,0.26,0.0,0.0,0.0,13 days 00:00:00.000000000
32730,55019,2009-12-29,2010-07-19,1429.1400000000003,1035.2100000000003,357.69,77.96,0.0,202 days 00:00:00.000000000
32731,55019,2011-12-13,2012-05-07,909.8399999999998,1190.1600000000003,0.0,0.0,0.0,146 days 00:00:00.000000000
32732,55019,2012-07-10,2013-05-06,383.22999999999996,473.7499999999999,2786.619999999999,609.3499999999999,0.0,300 days 00:00:00.000000000
32733,55019,2013-08-06,2014-04-28,1018.8100000000001,1748.1200000000003,823.8999999999999,209.17000000000002,0.0,265 days 00:00:00.000000000
32734,55019,2015-03-10,2015-06-01,61.66,939.14,199.2,0.0,0.0,83 days 00:00:00.000000000
32735,55019,2017-09-19,2017-12-18,1000.3899999999998,299.60999999999996,0.0,0.0,0.0,90 days 00:00:00.000000000
32736,55021,2011-07-19,2011-10-17,265.8399999999999,1034.1599999999999,0.0,0.0,0.0,90 days 00:00:00.000000000
32737,55021,2012-06-26,2013-03-18,73.78999999999998,1995.97,380.39000000000004,1150.05,0.0,265 days 00:00:00.000000000
32738,55021,2013-08-20,2014-04-28,703.2799999999999,2124.609999999999,771.3099999999996,0.8,0.0,251 days 00:00:00.000000000
32739,55021,2014-09-30,2014-10-13,198.06,1.94,0.0,0.0,0.0,13 days 00:00:00.000000000
32740,55021,2015-01-27,2015-05-25,302.1600000000001,1397.8400000000004,0.0,0.0,0.0,118 days 00:00:00.000000000
32741,55021,2015-08-04,2015-09-21,466.6699999999999,233.33000000000004,0.0,0.0,0.0,48 days 00:00:00.000000000
32742,55021,2017-09-19,2017-10-16,61.41999999999999,338.58000000000004,0.0,0.0,0.0,27 days 00:00:00.000000000
32743,55023,2011-07-26,2011-12-05,213.69,1686.3099999999997,0.0,0.0,0.0,132 days 00:00:00.000000000
32744,55023,2012-05-22,2013-04-15,114.2,715.0399999999997,2533.4,1332.0700000000002,0.0,328 days 00:00:00.000000000
32745,55023,2013-08-20,2014-04-14,661.04,1670.2299999999996,1067.6699999999994,1.06,0.0,237 days 00:00:00.000000000
32746,55023,2014-08-12,2014-10-13,482.93999999999994,417.05999999999995,0.0,0.0,0.0,62 days 00:00:00.000000000
32747,55023,2015-01-27,2015-05-25,137.9099999999999,1562.09,0.0,0.0,0.0,118 days 00:00:00.000000000
32748,55023,2015-08-04,2015-12-14,319.76000000000005,655.0500000000003,925.1899999999999,0.0,0.0,132 days 00:00:00.000000000
32749,55023,2016-05-31,2016-06-20,161.98,138.02,0.0,0.0,0.0,20 days 00:00:00.000000000
32750,55023,2017-09-12,2017-10-16,0.0,259.84000000000003,240.15999999999997,0.0,0.0,34 days 00:00:00.000000000
32751,55025,2011-07-19,2011-10-17,60.40999999999999,1239.59,0.0,0.0,0.0,90 days 00:00:00.000000000
32752,55025,2012-05-22,2013-04-08,641.89,1111.0399999999997,1350.07,1118.5100000000002,0.0,321 days 00:00:00.000000000
32753,55025,2013-08-27,2014-04-14,1573.37,1516.3900000000012,210.24,0.0,0.0,230 days 00:00:00.000000000
32754,55025,2015-01-27,2015-05-25,0.0,1700.0,0.0,0.0,0.0,118 days 00:00:00.000000000
32755,55025,2015-08-04,2015-10-05,754.3999999999999,145.60000000000002,0.0,0.0,0.0,62 days 00:00:00.000000000
32756,55025,2017-09-19,2017-10-16,60.73,339.27,0.0,0.0,0.0,27 days 00:00:00.000000000
32757,55027,2011-07-19,2011-10-17,668.7900000000002,631.2099999999998,0.0,0.0,0.0,90 days 00:00:00.000000000
32758,55027,2012-06-26,2013-03-18,74.79000000000002,2062.53,836.7399999999999,634.14,0.0,265 days 00:00:00.000000000
32759,55027,2013-08-27,2014-04-14,1950.2500000000005,1194.3399999999997,155.41,0.0,0.0,230 days 00:00:00.000000000
32760,55027,2015-01-27,2015-06-01,618.13,1181.8700000000001,0.0,0.0,0.0,125 days 00:00:00.000000000
32761,55027,2017-09-19,2017-10-23,406.6,93.4,0.0,0.0,0.0,34 days 00:00:00.000000000
32762,55029,2009-12-29,2010-09-20,2239.6000000000004,1101.82,455.6600000000001,2.92,0.0,265 days 00:00:00.000000000
32763,55029,2011-03-01,2011-05-16,1087.3299999999997,12.67,0.0,0.0,0.0,76 days 00:00:00.000000000
32764,55029,2011-07-26,2011-10-03,169.49,830.51,0.0,0.0,0.0,69 days 00:00:00.000000000
32765,55029,2012-07-10,2012-07-30,121.5,178.5,0.0,0.0,0.0,20 days 00:00:00.000000000
32766,55029,2012-08-14,2012-10-22,277.21000000000004,691.79,31.0,0.0,0.0,69 days 00:00:00.000000000
32767,55029,2014-08-05,2014-09-01,297.99,102.01,0.0,0.0,0.0,27 days 00:00:00.000000000
32768,55029,2015-03-10,2015-06-01,16.89999999999999,1183.1,0.0,0.0,0.0,83 days 00:00:00.000000000
32769,55029,2015-07-28,2015-10-05,224.6,775.4000000000003,0.0,0.0,0.0,69 days 00:00:00.000000000
32770,55029,2016-05-31,2016-06-20,0.0,300.0,0.0,0.0,0.0,20 days 00:00:00.000000000
32771,55029,2017-10-03,2017-10-16,0.0,200.0,0.0,0.0,0.0,13 days 00:00:00.000000000
32772,55031,2009-12-29,2010-08-02,640.0599999999997,1406.7700000000002,910.7099999999999,142.46000000000004,0.0,216 days 00:00:00.000000000
32773,55031,2011-09-13,2011-10-03,226.46999999999997,73.53,0.0,0.0,0.0,20 days 00:00:00.000000000
32774,55031,2011-10-18,2012-05-28,304.56,2895.289999999998,0.15,0.0,0.0,223 days 00:00:00.000000000
32775,55031,2012-09-11,2013-05-27,439.73,958.8299999999999,1962.6900000000003,338.75,0.0,258 days 00:00:00.000000000
32776,55031,2013-08-06,2013-12-09,1086.95,599.82,113.22999999999999,0.0,0.0,125 days 00:00:00.000000000
32777,55031,2015-01-27,2015-07-06,443.34,853.8800000000001,1002.78,0.0,0.0,160 days 00:00:00.000000000
32778,55031,2015-07-28,2015-08-31,398.29,101.71000000000001,0.0,0.0,0.0,34 days 00:00:00.000000000
32779,55031,2016-05-31,2016-06-20,266.28000000000003,33.72,0.0,0.0,0.0,20 days 00:00:00.000000000
32780,55031,2016-07-05,2016-07-11,99.72,0.28,0.0,0.0,0.0,6 days 00:00:00.000000000
32781,55033,2009-12-29,2010-07-19,886.3700000000001,1344.23,667.04,2.36,0.0,202 days 00:00:00.000000000
32782,55033,2011-10-04,2012-05-28,323.68,3038.82,37.5,0.0,0.0,237 days 00:00:00.000000000
32783,55033,2012-06-12,2012-06-18,98.76,1.24,0.0,0.0,0.0,6 days 00:00:00.000000000
32784,55033,2012-07-24,2013-05-20,648.8000000000001,345.79,460.35,2845.06,0.0,300 days 00:00:00.000000000
32785,55033,2013-08-06,2014-05-12,130.75,1004.1700000000002,1803.1500000000017,1061.93,0.0,279 days 00:00:00.000000000
32786,55033,2015-03-10,2015-06-08,35.11,200.0,1064.89,0.0,0.0,90 days 00:00:00.000000000
32787,55033,2016-07-05,2016-07-11,96.09,3.91,0.0,0.0,0.0,6 days 00:00:00.000000000
32788,55035,2009-12-29,2010-01-25,377.64,22.36,0.0,0.0,0.0,27 days 00:00:00.000000000
32789,55035,2010-04-27,2010-07-19,22.03999999999999,877.9900000000001,299.97,0.0,0.0,83 days 00:00:00.000000000
32790,55035,2011-10-04,2012-05-28,447.78,2948.7999999999993,3.42,0.0,0.0,237 days 00:00:00.000000000
32791,55035,2012-06-12,2012-06-25,197.32,2.68,0.0,0.0,0.0,13 days 00:00:00.000000000
32792,55035,2012-07-17,2013-05-06,238.98999999999995,709.5499999999998,972.5200000000001,2278.9400000000014,0.0,293 days 00:00:00.000000000
32793,55035,2013-08-06,2014-05-12,100.15999999999997,786.0299999999999,1089.8,2024.01,0.0,279 days 00:00:00.000000000
32794,55035,2015-03-10,2015-06-01,38.07,688.4999999999999,473.43,0.0,0.0,83 days 00:00:00.000000000
32795,55035,2017-10-03,2017-10-16,146.38,53.62,0.0,0.0,0.0,13 days 00:00:00.000000000
32796,55037,2009-12-29,2010-09-27,24.15000000000001,413.7599999999999,2151.45,782.1699999999998,0.0,272 days 00:00:00.000000000
32797,55037,2011-03-01,2011-05-16,1014.9799999999999,85.01999999999998,0.0,0.0,0.0,76 days 00:00:00.000000000
32798,55037,2011-07-26,2013-05-06,944.6999999999999,6225.129999999998,2130.2200000000003,0.0,0.0,650 days 00:00:00.000000000
32799,55037,2014-08-05,2014-09-08,28.57,471.43,0.0,0.0,0.0,34 days 00:00:00.000000000
32800,55037,2015-03-10,2015-06-01,165.02,1034.98,0.0,0.0,0.0,83 days 00:00:00.000000000
32801,55037,2015-10-06,2015-12-07,19.11999999999999,880.88,0.0,0.0,0.0,62 days 00:00:00.000000000
32802,55037,2016-05-31,2016-06-20,299.85,0.15000000000000002,0.0,0.0,0.0,20 days 00:00:00.000000000
32803,55037,2017-10-03,2017-10-16,168.72,31.28,0.0,0.0,0.0,13 days 00:00:00.000000000
32804,55039,2010-11-16,2010-12-13,399.76,0.24,0.0,0.0,0.0,27 days 00:00:00.000000000
32805,55039,2011-07-26,2011-08-15,277.54,22.459999999999997,0.0,0.0,0.0,20 days 00:00:00.000000000
32806,55039,2012-06-26,2013-03-18,1553.6699999999998,833.23,947.4200000000002,461.11000000000007,0.0,265 days 00:00:00.000000000
32807,55039,2013-08-27,2013-11-18,553.3000000000001,622.21,24.49,0.0,0.0,83 days 00:00:00.000000000
32808,55039,2014-03-18,2014-04-14,20.839999999999975,379.16,0.0,0.0,0.0,27 days 00:00:00.000000000
32809,55039,2015-03-10,2015-06-01,0.769999999999996,900.3500000000001,298.88000000000005,0.0,0.0,83 days 00:00:00.000000000
32810,55039,2015-08-04,2015-08-10,35.120000000000005,64.88,0.0,0.0,0.0,6 days 00:00:00.000000000
32811,55041,2009-12-29,2010-09-20,48.109999999999985,1017.0000000000003,1717.5999999999995,526.7099999999999,0.0,265 days 00:00:00.000000000
32812,55041,2011-07-26,2013-05-06,3157.5300000000016,4617.880000000002,1524.5199999999998,0.0,0.0,650 days 00:00:00.000000000
32813,55041,2014-08-05,2014-09-08,117.95999999999998,382.04,0.0,0.0,0.0,34 days 00:00:00.000000000
32814,55041,2015-03-10,2015-06-08,179.42000000000002,1113.65,6.93,0.0,0.0,90 days 00:00:00.000000000
32815,55041,2015-10-06,2015-12-07,407.32000000000005,492.67999999999995,0.0,0.0,0.0,62 days 00:00:00.000000000
32816,55041,2016-05-31,2016-06-20,270.51,29.490000000000002,0.0,0.0,0.0,20 days 00:00:00.000000000
32817,55041,2017-10-03,2017-10-16,54.84,145.16,0.0,0.0,0.0,13 days 00:00:00.000000000
32818,55043,2011-07-19,2011-08-22,298.75999999999993,201.24,0.0,0.0,0.0,34 days 00:00:00.000000000
32819,55043,2011-08-30,2011-11-28,1018.0699999999999,281.93,0.0,0.0,0.0,90 days 00:00:00.000000000
32820,55043,2012-05-22,2013-04-15,373.72,620.82,1946.8799999999999,976.9400000000005,0.0,328 days 00:00:00.000000000
32821,55043,2013-08-20,2014-04-14,1060.06,2210.5800000000013,129.36,0.0,0.0,237 days 00:00:00.000000000
32822,55043,2014-08-19,2014-10-13,176.66,623.3400000000001,0.0,0.0,0.0,55 days 00:00:00.000000000
32823,55043,2015-01-27,2015-05-25,539.4499999999999,1160.55,0.0,0.0,0.0,118 days 00:00:00.000000000
32824,55043,2015-08-04,2015-11-23,320.85,989.7600000000002,289.39000000000004,0.0,0.0,111 days 00:00:00.000000000
32825,55043,2016-05-31,2016-06-20,106.92,193.07999999999998,0.0,0.0,0.0,20 days 00:00:00.000000000
32826,55043,2017-09-12,2017-10-16,7.230000000000004,419.73,73.04,0.0,0.0,34 days 00:00:00.000000000
32827,55045,2011-07-19,2011-10-17,748.45,551.55,0.0,0.0,0.0,90 days 00:00:00.000000000
32828,55045,2012-05-22,2013-04-08,211.92,691.62,1016.2199999999998,1200.01,0.0,321 days 00:00:00.000000000
32829,55045,2013-08-20,2014-04-14,1278.2699999999998,2027.4899999999984,94.24,0.0,0.0,237 days 00:00:00.000000000
32830,55045,2015-01-27,2015-05-25,0.0,1700.0,0.0,0.0,0.0,118 days 00:00:00.000000000
32831,55045,2015-08-04,2015-09-21,698.6700000000001,1.3299999999999998,0.0,0.0,0.0,48 days 00:00:00.000000000
32832,55045,2017-09-19,2017-10-16,99.17,300.83,0.0,0.0,0.0,27 days 00:00:00.000000000
32833,55047,2011-08-23,2011-10-17,671.9299999999998,128.07,0.0,0.0,0.0,55 days 00:00:00.000000000
32834,55047,2012-06-26,2013-03-11,1155.89,1000.7900000000001,249.67000000000002,1249.45,0.0,258 days 00:00:00.000000000
32835,55047,2013-08-27,2014-04-28,398.3299999999999,1847.3200000000004,1254.3500000000001,0.0,0.0,244 days 00:00:00.000000000
32836,55047,2015-03-10,2015-06-01,30.69,1064.9499999999998,104.36000000000001,0.0,0.0,83 days 00:00:00.000000000
32837,55047,2015-08-04,2015-08-10,1.5699999999999932,98.43,0.0,0.0,0.0,6 days 00:00:00.000000000
32838,55047,2017-09-19,2017-10-02,44.82,155.18,0.0,0.0,0.0,13 days 00:00:00.000000000
32839,55049,2011-07-19,2011-08-22,122.78999999999999,377.21,0.0,0.0,0.0,34 days 00:00:00.000000000
32840,55049,2011-08-30,2011-10-17,269.26,430.74,0.0,0.0,0.0,48 days 00:00:00.000000000
32841,55049,2012-05-22,2013-04-15,414.91999999999996,585.1600000000001,2093.32,956.8499999999999,0.0,328 days 00:00:00.000000000
32842,55049,2013-08-20,2014-04-14,99.46,3100.54,200.0,0.0,0.0,237 days 00:00:00.000000000
32843,55049,2014-08-19,2014-10-13,577.82,222.18,0.0,0.0,0.0,55 days 00:00:00.000000000
32844,55049,2015-01-27,2015-05-25,260.7,1439.3,0.0,0.0,0.0,118 days 00:00:00.000000000
32845,55049,2015-08-04,2015-11-23,421.6500000000001,1026.82,151.53000000000003,0.0,0.0,111 days 00:00:00.000000000
32846,55049,2016-05-31,2016-06-20,130.71,169.29,0.0,0.0,0.0,20 days 00:00:00.000000000
32847,55049,2017-09-12,2017-10-16,43.44,456.56,0.0,0.0,0.0,34 days 00:00:00.000000000
32848,55051,2009-12-29,2010-09-20,227.53000000000003,707.23,1814.9699999999998,875.8500000000003,0.0,265 days 00:00:00.000000000
32849,55051,2011-07-26,2011-08-15,253.12,46.88,0.0,0.0,0.0,20 days 00:00:00.000000000
32850,55051,2011-09-13,2011-10-03,44.399999999999984,255.60000000000002,0.0,0.0,0.0,20 days 00:00:00.000000000
32851,55051,2011-10-11,2012-06-25,1241.5400000000002,2458.4600000000005,0.0,0.0,0.0,258 days 00:00:00.000000000
32852,55051,2012-09-04,2013-05-20,393.27,2200.4299999999994,987.3000000000002,119.02999999999996,0.0,258 days 00:00:00.000000000
32853,55051,2015-03-24,2015-06-08,72.01,227.99,800.0,0.0,0.0,76 days 00:00:00.000000000
32854,55051,2015-08-18,2015-09-07,231.06,68.94,0.0,0.0,0.0,20 days 00:00:00.000000000
32855,55051,2015-10-06,2015-12-07,217.60000000000002,682.4000000000001,0.0,0.0,0.0,62 days 00:00:00.000000000
32856,55051,2017-10-03,2017-10-16,163.62,36.38,0.0,0.0,0.0,13 days 00:00:00.000000000
32857,55053,2010-04-27,2010-07-12,785.6600000000001,311.59000000000003,2.75,0.0,0.0,76 days 00:00:00.000000000
32858,55053,2011-10-04,2013-04-22,3353.210000000002,990.5800000000003,2366.1300000000006,1103.7700000000007,0.0,566 days 00:00:00.000000000
32859,55053,2013-08-06,2014-05-12,578.3,887.9699999999999,1974.8600000000001,558.8699999999995,0.0,279 days 00:00:00.000000000
32860,55053,2015-03-10,2015-05-25,229.44000000000003,819.74,50.82,0.0,0.0,76 days 00:00:00.000000000
32861,55053,2015-10-20,2015-11-02,192.54,7.46,0.0,0.0,0.0,13 days 00:00:00.000000000
32862,55053,2016-05-31,2016-06-06,89.95,10.05,0.0,0.0,0.0,6 days 00:00:00.000000000
32863,55053,2017-09-12,2017-10-16,82.92,417.08,0.0,0.0,0.0,34 days 00:00:00.000000000
32864,55055,2010-11-16,2010-12-13,396.36,3.64,0.0,0.0,0.0,27 days 00:00:00.000000000
32865,55055,2011-07-19,2011-10-17,0.0,1300.0,0.0,0.0,0.0,90 days 00:00:00.000000000
32866,55055,2012-05-22,2013-04-08,684.6400000000001,1525.7799999999997,870.7700000000002,1192.8,0.0,321 days 00:00:00.000000000
32867,55055,2013-08-27,2013-11-18,0.0,1104.62,95.38,0.0,0.0,83 days 00:00:00.000000000
32868,55055,2014-03-18,2014-04-14,218.32,181.68,0.0,0.0,0.0,27 days 00:00:00.000000000
32869,55055,2015-01-27,2015-05-25,24.840000000000007,1675.1599999999999,0.0,0.0,0.0,118 days 00:00:00.000000000
32870,55055,2016-07-12,2016-09-12,857.3599999999999,42.63999999999999,0.0,0.0,0.0,62 days 00:00:00.000000000
32871,55055,2017-09-12,2017-10-23,153.51,435.69,10.8,0.0,0.0,41 days 00:00:00.000000000
32872,55055,2017-10-31,2017-11-06,99.26,0.74,0.0,0.0,0.0,6 days 00:00:00.000000000
32873,55057,2011-08-23,2011-10-17,514.47,285.53,0.0,0.0,0.0,55 days 00:00:00.000000000
32874,55057,2012-06-26,2013-04-15,119.05000000000001,2288.12,437.79999999999984,1152.6799999999998,0.0,293 days 00:00:00.000000000
32875,55057,2013-08-20,2014-04-28,66.37000000000002,544.89,2376.11,612.6300000000001,0.0,251 days 00:00:00.000000000
32876,55057,2014-08-12,2014-09-01,203.21,96.78999999999999,0.0,0.0,0.0,20 days 00:00:00.000000000
32877,55057,2014-09-30,2014-10-13,187.8,12.2,0.0,0.0,0.0,13 days 00:00:00.000000000
